charge_off,mth_code,snapshot,account_status_code,active,bank_fico_buckets_20,ever_delinquent_flg,industry,mob,stmt_balance,prev_balance,balance_decrease,month_diff,industry_A,industry_B,industry_C
0,202001,202001,1,1,6.0,0.0,B,38,0.0,851.85,851.85,0,0,1,0
0,202001,202001,0,1,12.0,1.0,C,27,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,7,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,48,1487.95,231.0,-1256.95,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,21,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,8.0,0.0,C,41,314.92,0.0,-314.92,0,0,0,1
0,202001,202001,1,1,3.0,0.0,B,16,0.0,3457.22,3457.22,0,0,1,0
0,202001,202001,0,1,11.0,0.0,B,2,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,3.0,1.0,A,92,1202.08,999.21,-202.8699999999999,0,1,0,0
0,202001,202001,1,1,1.0,0.0,C,14,1237.12,0.0,-1237.12,0,0,0,1
0,202001,202001,1,1,7.0,1.0,A,33,0.0,1110.0,1110.0,0,1,0,0
0,202001,202001,0,1,12.0,0.0,C,86,0.0,846.47,846.47,0,0,0,1
0,202001,202001,1,1,7.0,0.0,B,3,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,13,113.59,170.7,57.109999999999985,0,0,1,0
0,202001,202001,1,1,6.0,0.0,A,23,3196.0,275.98,-2920.02,0,1,0,0
0,202001,202001,0,1,12.0,0.0,A,73,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,12.0,1.0,A,38,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,9.0,0.0,C,220,1748.0,627.0,-1121.0,0,0,0,1
0,202001,202001,0,1,3.0,0.0,C,5,111.65,597.88,486.23,0,0,0,1
0,202001,202001,0,1,12.0,0.0,B,356,0.0,855.16,855.16,0,0,1,0
0,202001,202001,0,1,6.0,0.0,B,55,0.0,1600.0,1600.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,498,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,11.0,0.0,C,40,0.0,2877.58,2877.58,0,0,0,1
0,202001,202001,1,1,6.0,0.0,A,114,0.0,1583.03,1583.03,0,1,0,0
0,202001,202001,0,1,10.0,0.0,A,28,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,8.0,0.0,B,51,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,393,0.0,1873.28,1873.28,0,0,1,0
0,202001,202001,1,1,9.0,0.0,A,45,101.62,0.0,-101.62,0,1,0,0
0,202001,202001,1,1,10.0,0.0,B,27,0.0,28.1,28.1,0,0,1,0
0,202001,202001,1,1,8.0,0.0,A,16,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,12.0,0.0,A,28,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,C,44,0.0,2273.91,2273.91,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,11,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,96,0.0,254.0,254.0,0,0,1,0
0,202001,202001,0,1,5.0,0.0,B,106,1402.85,2979.9,1577.0500000000002,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,3,255.0,0.0,-255.0,0,0,1,0
0,202001,202001,0,1,11.0,0.0,A,22,3565.13,0.0,-3565.13,0,1,0,0
0,202001,202001,1,1,7.0,1.0,B,19,234.28,617.6,383.32000000000005,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,78,668.98,0.0,-668.98,0,0,1,0
0,202001,202001,1,1,10.0,0.0,C,4,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,10.0,0.0,B,37,0.0,4402.66,4402.66,0,0,1,0
0,202001,202001,1,1,3.0,0.0,B,39,3115.78,4020.01,904.23,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,2,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,50,3235.93,0.0,-3235.93,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,35,266.02,544.49,278.47,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,44,0.0,5115.84,5115.84,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,73,367.0,3265.0,2898.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,209,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,9,0.0,718.65,718.65,0,1,0,0
0,202001,202001,0,1,12.0,1.0,B,7,2910.22,1666.9,-1243.3199999999997,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,364,366.84,0.0,-366.84,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,42,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,72,0.0,-2.0,-2.0,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,43,0.0,144.02,144.02,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,18,4386.48,858.0,-3528.4799999999996,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,106,0.0,991.63,991.63,0,1,0,0
0,202001,202001,0,1,9.0,0.0,A,14,2986.92,0.0,-2986.92,0,1,0,0
0,202001,202001,1,1,7.0,0.0,B,30,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,0.0,0.0,A,56,0.0,70.01,70.01,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,136,822.84,3954.98,3132.14,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,43,243.21,2105.0,1861.79,0,0,0,1
0,202001,202001,0,1,12.0,0.0,B,245,0.0,1610.1,1610.1,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,52,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,10.0,0.0,A,42,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,6.0,0.0,B,55,1964.45,0.0,-1964.45,0,0,1,0
0,202001,202001,1,1,8.0,1.0,A,55,0.0,372.0,372.0,0,1,0,0
0,202001,202001,1,1,8.0,0.0,A,281,1880.1,5353.01,3472.9100000000003,0,1,0,0
0,202001,202001,0,1,8.0,0.0,A,27,1367.12,0.0,-1367.12,0,1,0,0
0,202001,202001,1,1,12.0,0.0,C,15,56.27,2747.88,2691.61,0,0,0,1
0,202001,202001,1,1,11.0,0.0,B,17,2319.0,29.91,-2289.09,0,0,1,0
0,202001,202001,0,1,9.0,0.0,A,14,4272.76,26.59,-4246.17,0,1,0,0
0,202001,202001,0,1,4.0,0.0,A,8,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,9.0,0.0,B,33,0.0,229.69,229.69,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,41,1227.45,0.0,-1227.45,0,0,1,0
0,202001,202001,1,1,4.0,1.0,B,81,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,7.0,0.0,A,96,183.87,0.0,-183.87,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,228,500.0,0.0,-500.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,5,732.65,0.0,-732.65,0,0,1,0
0,202001,202001,1,1,3.0,0.0,B,33,221.03,0.0,-221.03,0,0,1,0
0,202001,202001,1,1,12.0,1.0,C,87,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,5.0,1.0,B,9,0.0,62.92,62.92,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,138,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,17,837.25,0.0,-837.25,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,18,955.92,0.0,-955.92,0,0,1,0
0,202001,202001,1,1,11.0,1.0,B,31,0.0,2784.72,2784.72,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,35,1717.7,0.0,-1717.7,0,0,1,0
0,202001,202001,0,1,10.0,0.0,C,140,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,5.0,1.0,A,138,2186.17,801.39,-1384.7800000000002,0,1,0,0
0,202001,202001,0,1,11.0,1.0,B,21,926.54,1311.97,385.43000000000006,0,0,1,0
0,202001,202001,1,1,9.0,0.0,A,15,98.57,0.0,-98.57,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,56,6232.89,5669.89,-563.0,0,1,0,0
0,202001,202001,0,1,8.0,0.0,B,30,0.0,1295.87,1295.87,0,0,1,0
0,202001,202001,1,1,10.0,0.0,A,20,490.0,2157.66,1667.6599999999999,0,1,0,0
0,202001,202001,1,1,9.0,0.0,B,24,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,8,1982.14,0.0,-1982.14,0,1,0,0
0,202001,202001,1,1,12.0,1.0,B,19,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,11.0,0.0,C,60,1030.14,0.0,-1030.14,0,0,0,1
0,202001,202001,1,1,12.0,0.0,A,42,0.0,2038.89,2038.89,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,104,5114.89,8738.0,3623.1099999999997,0,0,1,0
0,202001,202001,1,1,9.0,0.0,A,37,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,5.0,0.0,C,17,582.96,0.0,-582.96,0,0,0,1
0,202001,202001,0,1,12.0,0.0,C,116,735.0,474.15,-260.85,0,0,0,1
0,202001,202001,1,1,9.0,0.0,B,106,2111.14,1882.09,-229.04999999999995,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,3,200.0,0.0,-200.0,0,0,1,0
0,202001,202001,0,1,12.0,1.0,B,7,8375.74,0.0,-8375.74,0,0,1,0
0,202001,202001,1,1,7.0,0.0,C,202,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,12.0,0.0,C,62,2743.8,0.0,-2743.8,0,0,0,1
0,202001,202001,1,1,7.0,0.0,A,24,13.69,1608.5,1594.81,0,1,0,0
0,202001,202001,1,1,11.0,0.0,B,2,1427.0,974.63,-452.37,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,20,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,6.0,1.0,B,22,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,18,0.0,175.07,175.07,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,126,929.51,0.0,-929.51,0,0,1,0
0,202001,202001,1,1,7.0,0.0,B,302,0.0,1307.15,1307.15,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,300,20.0,0.0,-20.0,0,1,0,0
0,202001,202001,1,1,10.0,1.0,C,67,0.0,591.18,591.18,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,63,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,7.0,0.0,B,5,1351.1,1682.64,331.5400000000002,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,22,6633.44,10908.01,4274.570000000001,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,16,1046.02,2107.44,1061.42,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,13,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,7.0,0.0,B,208,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,4.0,0.0,C,24,1740.86,0.0,-1740.86,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,76,17.0,2483.33,2466.33,0,0,1,0
0,202001,202001,1,1,6.0,0.0,A,164,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,11.0,0.0,A,33,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,7.0,0.0,A,35,5256.63,29.51,-5227.12,0,1,0,0
0,202001,202001,1,1,7.0,0.0,B,140,807.73,0.0,-807.73,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,115,2719.5,970.68,-1748.8200000000002,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,7,0.0,549.92,549.92,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,246,113.43,0.0,-113.43,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,12,453.88,45.0,-408.88,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,3,0.0,2680.98,2680.98,0,0,1,0
0,202001,202001,1,1,12.0,1.0,B,19,0.0,3728.7,3728.7,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,52,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,38,1822.33,575.21,-1247.12,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,44,3664.75,0.0,-3664.75,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,18,2416.69,1573.76,-842.9300000000001,0,1,0,0
0,202001,202001,1,1,11.0,0.0,A,30,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,141,0.0,3126.18,3126.18,0,1,0,0
0,202001,202001,1,1,10.0,0.0,B,184,0.0,1627.0,1627.0,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,28,0.0,1000.0,1000.0,0,0,1,0
0,202001,202001,1,1,7.0,1.0,C,3,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,10.0,0.0,B,69,0.0,344.74,344.74,0,0,1,0
0,202001,202001,1,1,4.0,1.0,B,43,0.0,1224.5,1224.5,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,8,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,9.0,0.0,B,15,250.88,341.59,90.70999999999998,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,15,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,6.0,1.0,B,100,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,42,307.62,0.0,-307.62,0,1,0,0
0,202001,202001,1,1,10.0,0.0,B,291,20.01,113.83,93.82,0,0,1,0
0,202001,202001,0,1,11.0,0.0,A,21,729.34,0.0,-729.34,0,1,0,0
0,202001,202001,0,1,12.0,1.0,B,8,1246.37,0.0,-1246.37,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,72,-115.0,41.88,156.88,0,1,0,0
0,202001,202001,1,1,7.0,0.0,C,253,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,8.0,0.0,B,20,5326.81,1069.97,-4256.84,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,158,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,4.0,0.0,B,14,40.92,10.55,-30.37,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,10,0.0,55.0,55.0,0,0,1,0
0,202001,202001,1,1,11.0,1.0,B,12,1806.44,0.0,-1806.44,0,0,1,0
0,202001,202001,1,1,6.0,0.0,C,15,4819.84,0.0,-4819.84,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,42,2670.87,0.0,-2670.87,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,364,173.0,1275.39,1102.39,0,1,0,0
0,202001,202001,1,1,11.0,0.0,C,38,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,11.0,0.0,B,8,748.11,3136.99,2388.8799999999997,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,23,437.72,359.46,-78.26000000000005,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,3,0.0,31.77,31.77,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,11,857.09,863.67,6.579999999999927,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,9,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,3.0,0.0,C,14,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,6.0,0.0,A,378,0.0,1257.69,1257.69,0,1,0,0
0,202001,202001,0,1,12.0,0.0,C,91,5.99,909.99,904.0,0,0,0,1
0,202001,202001,0,1,12.0,0.0,B,19,1214.22,454.05,-760.1700000000001,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,18,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,6.0,0.0,C,188,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,4.0,0.0,B,54,934.68,0.0,-934.68,0,0,1,0
0,202001,202001,1,1,6.0,0.0,A,201,47.23,0.0,-47.23,0,1,0,0
0,202001,202001,1,1,10.0,0.0,B,7,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,1.0,B,137,2217.62,0.0,-2217.62,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,142,0.0,529.96,529.96,0,1,0,0
0,202001,202001,0,1,9.0,0.0,A,47,0.0,265.28,265.28,0,1,0,0
0,202001,202001,0,1,6.0,0.0,A,629,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,1.0,B,47,52.96,0.0,-52.96,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,25,0.0,500.35,500.35,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,66,2281.74,0.0,-2281.74,0,0,1,0
0,202001,202001,0,1,4.0,0.0,B,8,0.0,1317.9,1317.9,0,0,1,0
0,202001,202001,0,1,6.0,0.0,B,34,0.0,2663.55,2663.55,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,35,923.0,992.19,69.19000000000005,0,0,1,0
0,202001,202001,1,1,6.0,1.0,B,65,403.73,0.0,-403.73,0,0,1,0
0,202001,202001,1,1,8.0,0.0,B,24,368.16,0.0,-368.16,0,0,1,0
0,202001,202001,0,1,11.0,0.0,B,315,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,25,4245.22,777.6,-3467.6200000000003,0,0,1,0
0,202001,202001,0,1,10.0,0.0,B,67,0.0,1884.0,1884.0,0,0,1,0
0,202001,202001,1,1,9.0,0.0,A,7,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,12.0,0.0,A,493,168.22,0.0,-168.22,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,21,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,9.0,1.0,B,17,350.43,677.67,327.23999999999995,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,43,900.0,0.0,-900.0,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,9,1002.07,1314.25,312.17999999999995,0,0,1,0
0,202001,202001,1,1,12.0,0.0,C,153,0.0,4675.52,4675.52,0,0,0,1
0,202001,202001,1,1,12.0,0.0,A,164,4934.3,0.0,-4934.3,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,174,0.0,442.6,442.6,0,0,1,0
0,202001,202001,0,1,12.0,0.0,A,81,1397.15,0.0,-1397.15,0,1,0,0
0,202001,202001,0,1,6.0,0.0,B,16,0.0,1265.61,1265.61,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,315,760.94,0.0,-760.94,0,0,1,0
0,202001,202001,0,1,9.0,0.0,C,5,747.05,5382.39,4635.34,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,38,2455.0,0.0,-2455.0,0,0,1,0
0,202001,202001,1,1,11.0,0.0,B,19,37.0,400.0,363.0,0,0,1,0
0,202001,202001,1,1,4.0,0.0,B,107,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,17,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,A,30,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,4.0,0.0,A,81,153.06,11781.88,11628.82,0,1,0,0
0,202001,202001,1,1,7.0,0.0,C,24,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,11.0,0.0,B,55,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,7.0,0.0,A,41,1072.62,0.0,-1072.62,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,18,462.39,0.0,-462.39,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,10,295.85,0.0,-295.85,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,27,1936.09,934.78,-1001.31,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,26,482.57,0.0,-482.57,0,1,0,0
0,202001,202001,0,1,6.0,0.0,A,33,0.0,0.0,0.0,0,1,0,0
0,202001,202001,0,1,6.0,0.0,A,11,0.0,28.67,28.67,0,1,0,0
0,202001,202001,0,1,2.0,0.0,B,4,1573.44,0.0,-1573.44,0,0,1,0
0,202001,202001,0,1,11.0,1.0,B,23,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,5.0,0.0,B,41,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,10.0,0.0,B,8,4128.0,0.0,-4128.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,87,0.0,7837.5,7837.5,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,14,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,62,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,244,0.0,448.58,448.58,0,0,1,0
0,202001,202001,1,1,9.0,0.0,A,167,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,25,6325.41,0.0,-6325.41,0,0,1,0
0,202001,202001,1,1,7.0,0.0,C,26,946.56,979.72,33.16000000000008,0,0,0,1
0,202001,202001,1,1,8.0,0.0,B,31,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,43,0.0,7621.7,7621.7,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,64,6892.56,61.34,-6831.22,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,87,0.0,371.92,371.92,0,0,1,0
0,202001,202001,0,1,5.0,0.0,A,31,940.0,0.0,-940.0,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,295,1703.04,1656.95,-46.08999999999992,0,0,1,0
0,202001,202001,1,1,9.0,0.0,C,35,2800.16,4002.78,1202.6200000000003,0,0,0,1
0,202001,202001,0,1,11.0,0.0,B,41,0.0,1874.26,1874.26,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,48,665.67,0.0,-665.67,0,1,0,0
0,202001,202001,1,1,8.0,0.0,A,51,103.0,0.0,-103.0,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,21,0.0,5277.19,5277.19,0,0,1,0
0,202001,202001,0,1,7.0,0.0,C,31,3000.0,0.0,-3000.0,0,0,0,1
0,202001,202001,0,1,12.0,0.0,C,96,0.0,495.53,495.53,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,58,0.0,100.0,100.0,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,210,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,7.0,0.0,C,17,2053.15,1129.99,-923.1600000000001,0,0,0,1
0,202001,202001,0,1,12.0,0.0,A,33,0.0,168.21,168.21,0,1,0,0
0,202001,202001,0,1,12.0,1.0,B,26,1000.0,0.0,-1000.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,29,375.19,0.0,-375.19,0,0,1,0
0,202001,202001,0,1,12.0,0.0,C,78,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,5.0,0.0,C,2,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,7.0,0.0,B,23,428.0,0.0,-428.0,0,0,1,0
0,202001,202001,1,1,6.0,0.0,B,18,0.0,102.59,102.59,0,0,1,0
0,202001,202001,0,1,6.0,0.0,C,14,1161.79,0.0,-1161.79,0,0,0,1
0,202001,202001,0,1,8.0,0.0,B,21,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,9.0,0.0,B,71,0.0,475.0,475.0,0,0,1,0
0,202001,202001,1,1,6.0,1.0,A,50,715.82,0.0,-715.82,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,22,5826.05,0.0,-5826.05,0,0,1,0
0,202001,202001,0,1,8.0,0.0,C,49,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,10.0,0.0,B,54,0.0,653.95,653.95,0,0,1,0
0,202001,202001,0,1,10.0,0.0,C,44,1494.25,475.2,-1019.05,0,0,0,1
0,202001,202001,1,1,7.0,0.0,A,15,4070.63,7858.61,3787.9799999999996,0,1,0,0
0,202001,202001,0,1,7.0,0.0,B,78,0.0,932.34,932.34,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,7,489.99,1789.29,1299.3,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,12,469.0,403.87,-65.13,0,0,1,0
0,202001,202001,1,1,8.0,0.0,A,30,0.0,2635.76,2635.76,0,1,0,0
0,202001,202001,1,1,4.0,0.0,B,18,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,59,0.0,45.0,45.0,0,0,1,0
0,202001,202001,1,1,10.0,0.0,C,156,0.0,2472.57,2472.57,0,0,0,1
0,202001,202001,1,1,10.0,1.0,B,33,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,32,0.0,1325.78,1325.78,0,0,1,0
0,202001,202001,0,1,11.0,0.0,B,35,26.63,0.0,-26.63,0,0,1,0
0,202001,202001,1,1,9.0,0.0,B,10,0.0,834.08,834.08,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,23,2965.69,0.0,-2965.69,0,0,1,0
0,202001,202001,0,1,10.0,0.0,B,32,0.0,3480.5,3480.5,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,41,405.41,159.0,-246.41000000000003,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,27,164.5,19285.0,19120.5,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,4,63.5,2583.0,2519.5,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,24,0.0,1308.24,1308.24,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,14,0.0,794.24,794.24,0,0,1,0
0,202001,202001,0,1,12.0,0.0,B,8,0.0,0.0,0.0,0,0,1,0
0,202001,202001,0,1,8.0,0.0,A,29,4247.86,0.0,-4247.86,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,279,0.0,2743.61,2743.61,0,0,1,0
0,202001,202001,0,1,0.0,0.0,B,60,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,11.0,0.0,C,12,2280.5,836.6,-1443.9,0,0,0,1
0,202001,202001,1,1,12.0,0.0,B,28,63.83,0.0,-63.83,0,0,1,0
0,202001,202001,0,1,10.0,0.0,B,19,0.0,5344.75,5344.75,0,0,1,0
0,202001,202001,1,1,12.0,0.0,B,23,121.64,0.0,-121.64,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,14,698.2,244.93,-453.27000000000004,0,1,0,0
0,202001,202001,1,1,12.0,0.0,B,54,0.0,1387.99,1387.99,0,0,1,0
0,202001,202001,1,1,11.0,0.0,A,21,908.85,0.0,-908.85,0,1,0,0
0,202001,202001,1,1,6.0,1.0,A,17,0.0,926.31,926.31,0,1,0,0
0,202001,202001,0,1,12.0,0.0,C,27,0.0,0.0,0.0,0,0,0,1
0,202001,202001,1,1,12.0,0.0,A,25,536.85,0.0,-536.85,0,1,0,0
0,202001,202001,0,1,12.0,0.0,B,32,0.0,0.0,0.0,0,0,1,0
0,202001,202001,1,1,10.0,0.0,B,18,0.0,231.71,231.71,0,0,1,0
0,202001,202001,1,1,12.0,0.0,A,37,0.0,0.0,0.0,0,1,0,0
0,202001,202001,1,1,8.0,0.0,B,3,228.24,2849.47,2621.2299999999996,0,0,1,0
0,202001,202001,0,1,5.0,0.0,C,32,0.0,0.0,0.0,0,0,0,1
0,202001,202001,0,1,8.0,0.0,A,29,640.0,0.0,-640.0,0,1,0,0
0,202001,202001,1,1,9.0,0.0,A,10,63.75,2387.45,2323.7,0,1,0,0
0,202001,202001,1,1,10.0,1.0,A,72,0.0,1196.83,1196.83,0,1,0,0
